Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.265882015,5.466824055,5.601676941,5.637135506,5.545764923,5.323154449,5.023299217,4.705992699,4.415222645,4.176222324,3.987303257,3.844434261,3.738038301,3.666291475,3.62770009,3.619422197,3.636039734,3.680378437,3.749622107,3.836170912,3.930282354,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,East Asia & Pacific,EAS,..,..,..,11.42030935,11.70557984,11.9997217,12.28671052,12.58321875,12.86280953,13.22360963,13.56887607,13.93207025,14.29034544,14.66522163,15.02954999,15.46579291,15.85226176,16.24686816,16.69400171,17.08978007,17.48521426,17.93000124,18.33083922,18.79768955,19.26426076,19.72705063,20.13552292,20.59767033,21.07604557,21.56485032,22.06149672,22.62061014,23.11976245,23.6911642,24.26859072,24.76419734,25.34551081,25.92232692,26.52082074,27.09597317,27.61644071,28.20268915,28.78701238,29.31728396,29.90898914,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Europe & Central Asia,ECS,..,..,..,38.77717573,39.2600671,39.72925794,40.18340453,40.64611866,41.08304118,41.52497653,41.94060714,42.35440174,42.7758982,43.20246795,43.57775143,43.96851139,44.36553744,44.74372317,45.1167475,45.48700458,45.860585,46.20451768,46.54545061,46.90333608,47.23345116,47.56731253,47.9047833,48.23032539,48.57133009,48.90259766,49.23713352,49.56989698,49.91220782,50.26493881,50.62245105,50.96185131,51.31158565,51.6560541,52.00234566,52.37842866,52.72363221,53.06271467,53.42713789,53.78196753,54.14571774,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,European Union,EUU,..,..,..,36.12941928,36.59158764,37.04209712,37.46643199,37.89665902,38.31434898,38.73768349,39.13928283,39.53871055,39.93077409,40.33661277,40.70110261,41.09442788,41.48093339,41.83716035,42.22072107,42.5812894,42.96052352,43.32131704,43.69525427,44.06102759,44.43485194,44.7956297,45.13006293,45.49910967,45.83626047,46.19960664,46.5672805,46.9063231,47.25021082,47.61819125,47.96665664,48.29901992,48.65492043,49.00196325,49.34873747,49.70272946,50.04455629,50.35893568,50.69563155,51.03674028,51.36407565,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Euro area,EMU,..,..,..,35.32850693,35.78942022,36.23653435,36.6535482,37.0808249,37.49754925,37.92265018,38.32356876,38.73863045,39.13351333,39.56691701,39.93332305,40.35045634,40.75993374,41.15450848,41.56394064,41.95181078,42.36041554,42.75246021,43.17150867,43.56983764,43.98458657,44.39458346,44.75995435,45.1706728,45.53504285,45.94445566,46.33502762,46.70545,47.06944401,47.45871197,47.82575401,48.16774793,48.534191,48.89273136,49.2493311,49.61545949,49.96157229,50.2728351,50.61746279,50.95397321,51.28245796,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Latin America & Caribbean,LCN,..,..,..,35.84582878,36.52519277,37.18060624,37.87516453,38.55382318,39.24616689,39.92435364,40.60449627,41.2707205,41.93993155,42.58647145,43.2248107,43.87633829,44.52310464,45.17956952,45.78767215,46.42257797,47.02442919,47.61186714,48.25038078,48.83241038,49.41390464,50.04364903,50.59606987,51.16933052,51.75930374,52.30673975,52.81728365,53.36275108,53.90781309,54.42345157,54.93322523,55.48072575,55.99409423,56.50175709,57.00430309,57.48575084,57.98972223,58.46457704,58.96409367,59.43627976,59.92720215,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Middle East & North Africa,MEA,..,..,..,38.84391927,39.68750641,40.50184371,41.31395152,42.09772236,42.87855613,43.66962115,44.46041688,45.223579,46.03637046,46.79125293,47.52396548,48.25800479,48.95874708,49.65606692,50.3390105,51.00921371,51.57599904,52.23190321,52.88434087,53.64645716,54.29608502,54.9405058,55.57476598,56.23377968,56.86011391,57.4846778,58.10631891,58.72086261,59.37032879,59.94997364,60.57157448,61.1910498,61.80660109,62.40108682,63.00139068,63.60044708,64.21126622,64.80375749,65.38516856,65.93741812,66.4806842,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,North America,NAC,..,..,..,36.4975846,37.08773818,37.67795016,38.16830904,38.75865326,39.3482605,39.84729748,40.53675006,41.12641921,41.72578578,42.40598331,43.09575887,43.78481839,44.47384414,45.16170471,45.84044776,46.530055,47.22993948,48.00984918,48.78944694,49.5690112,50.26853372,51.04819213,51.8382629,52.52831809,53.31783242,54.00649869,54.69478956,55.29367353,55.98270787,56.5719395,57.17092722,57.76007857,58.34887814,58.93708515,59.44573852,60.03474835,60.53343796,61.12158568,61.62058911,62.12091222,62.7090603,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,South Asia,SAS,..,..,..,6.539167497,6.751420063,6.963043157,7.271231128,7.482728915,7.791183937,8.022689092,8.330173242,8.634435789,8.866768653,9.17626544,9.498270592,9.808658195,10.12131282,10.44272358,10.76298983,11.08389138,11.39643819,11.80749015,12.13104931,12.54329615,12.87773556,13.28067286,13.70610586,14.12121157,14.47855932,14.98235862,15.41917967,15.84644651,16.28636777,16.8012723,17.33013115,17.78308291,18.31150946,18.84403313,19.38493529,19.92611006,20.4700182,21.02219375,21.64196681,22.18900945,22.8291455,..,..,..,..,..
"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,Sub-Saharan Africa,SSF,..,..,..,13.89115591,14.25887936,14.6736295,15.09064955,15.51685248,15.94704869,16.42308599,16.88340779,17.35698971,17.821753,18.31522666,18.82637368,19.3337554,19.87034728,20.37940589,20.9261499,21.49423112,22.06390641,22.63855277,23.21054293,23.77227858,24.31850187,24.91363703,25.48527328,26.06259675,26.64132293,27.23767473,27.82384081,28.43427937,29.03730408,29.68199759,30.31240181,30.93733174,31.57858431,32.2292568,32.88518036,33.52938561,34.20328134,34.86267455,35.53518648,36.1815746,36.86296077,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,East Asia & Pacific,EAS,..,..,..,9.430037508,9.651094718,9.934034419,10.15665357,10.43323687,10.70543184,11.00114666,11.35698325,11.70820746,12.05359407,12.42241351,12.77463079,13.14077594,13.58325582,14.02754585,14.48280699,14.93301487,15.39054533,15.84505672,16.3653586,16.90243047,17.41980792,18.02476255,18.56475546,19.17692727,19.78296085,20.40465828,21.10168578,21.75379691,22.47736275,23.26182756,24.00956283,24.8049117,25.60697186,26.43156544,27.24176296,28.12323959,28.95083258,29.8364781,30.6619559,31.56615358,32.47013658,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Europe & Central Asia,ECS,..,..,..,39.00641769,39.6484239,40.26652446,40.92394926,41.54385703,42.17178254,42.79907298,43.43086322,44.06393695,44.69254382,45.31969821,45.93990864,46.55479927,47.18187757,47.77053699,48.39967842,49.00697112,49.59243598,50.18861081,50.76636098,51.36605624,51.91889734,52.48874043,53.06709948,53.6415131,54.19127519,54.77032712,55.32689635,55.90978157,56.4982687,57.05887234,57.61816228,58.1913018,58.74254686,59.32589929,59.85110175,60.38774537,60.93568707,61.48945065,62.04835213,62.58424239,63.12369341,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,European Union,EUU,..,..,..,41.74752598,42.44456246,43.14284896,43.86610746,44.53954335,45.23584327,45.90868645,46.59213011,47.25613026,47.92291,48.57734859,49.21010494,49.84624434,50.49834009,51.10636647,51.75348744,52.37277688,52.97778684,53.59946038,54.19729041,54.7990329,55.39257997,55.96851584,56.5715688,57.12508324,57.68917762,58.25187322,58.80488102,59.36910977,59.91603363,60.45212785,60.99083561,61.52663219,62.02942655,62.58339986,63.0642441,63.56495348,64.04131836,64.54539712,65.02478489,65.49967834,65.97558753,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Euro area,EMU,..,..,..,42.02661726,42.7201214,43.42430415,44.14349468,44.81557642,45.49710404,46.16856744,46.84630229,47.5117945,48.18261233,48.84257391,49.46844392,50.1096354,50.76636104,51.37624356,52.03637231,52.65627387,53.26175852,53.89301937,54.49667369,55.10947299,55.7053508,56.29515708,56.90612001,57.4480197,58.01521341,58.57152008,59.11100932,59.66770269,60.20400865,60.72071579,61.2449264,61.74312789,62.21379987,62.74634872,63.19610434,63.67963284,64.12332754,64.59813065,65.03900529,65.48896318,65.92731674,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Latin America & Caribbean,LCN,..,..,..,27.97054666,28.65412198,29.35571294,30.05474878,30.79516994,31.50111257,32.26497896,33.02575815,33.7422876,34.51606198,35.27997697,36.05431141,36.82403784,37.61167901,38.41269993,39.18971798,39.97594401,40.78709519,41.55623131,42.37015671,43.16545472,43.95486583,44.76888758,45.58261259,46.34140228,47.13004427,47.91761657,48.71980521,49.47398041,50.21296739,50.99717531,51.7271476,52.46928941,53.17920982,53.907806,54.6421359,55.36469983,56.04868586,56.75984126,57.46431164,58.14038217,58.83219223,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Middle East & North Africa,MEA,..,..,..,29.13107953,29.83121843,30.53713448,31.26269986,31.96658245,32.68673298,33.42921114,34.15987592,34.88602494,35.62785892,36.37080338,37.10794979,37.84974056,38.56612642,39.28092389,39.99428969,40.70382631,41.23451664,41.92194204,42.60172348,43.43041423,44.13756339,44.82907281,45.54663418,46.2426166,46.94334017,47.67483811,48.41992185,49.1362501,49.92732784,50.71526913,51.5097478,52.30315106,53.11378427,53.93837554,54.72948601,55.5442581,56.31006679,57.12029603,57.88474859,58.66959205,59.41733428,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,North America,NAC,..,..,..,45.50291417,46.11207098,46.80182412,47.50154073,48.10132267,48.80070467,49.49036017,50.18999023,50.8898341,51.58969819,52.28964802,52.97951469,53.76887903,54.46827648,55.16708734,55.95623946,56.6459577,57.43593631,58.22601927,58.92616679,59.70581505,60.49553707,61.28531968,61.98548602,62.77540674,63.46501467,64.1643098,64.85316707,65.45259714,66.14189848,66.73128717,67.33067348,67.83025757,68.41925037,68.9183422,69.50699167,70.00696195,70.49610424,70.99560506,71.49532465,71.98524959,72.39483725,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,South Asia,SAS,..,..,..,4.615292417,4.822475097,4.9361866,5.14166759,5.348836455,5.557951633,5.765498593,5.976288091,6.194333581,6.404178713,6.615214585,6.842096558,7.132701915,7.360285648,7.571267683,7.88093929,8.101423717,8.409248297,8.718991515,9.028909727,9.260682359,9.573219549,9.972498553,10.28701577,10.61034872,11.02050903,11.34546756,11.75728124,12.17095715,12.5930506,13.00643192,13.44162336,13.94566323,14.38205278,14.89606409,15.33295933,15.86850393,16.38400267,16.9969799,17.53431349,18.07241527,18.687228,..,..,..,..,..
"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,Sub-Saharan Africa,SSF,..,..,..,7.030916476,7.214001263,7.425385659,7.62841897,7.834207017,8.060667894,8.278744976,8.528554941,8.786220283,9.018161381,9.280982899,9.55357383,9.833072366,10.10516976,10.41442205,10.70673407,11.02041204,11.33652796,11.65094908,11.98541458,12.29242093,12.63754599,12.96015277,13.30097993,13.6437013,13.96712955,14.31513535,14.65437333,15.03264038,15.39366273,15.77836902,16.1529603,16.55002087,16.93832253,17.3551043,17.76012306,18.20509263,18.6289848,19.06629087,19.51522051,19.96460354,20.45058953,..,..,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.418414831,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.284683198,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.526985168,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.01424362,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.505716801,..
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.450509906,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
